score,content
3,"좋아서 몇번시켯ㄴ데 
이번에 안쪽 소재가 바뀌었는지 화장이엄청나게 잘묻어나네요 ㅠㅠ"
3,"사이즈는 대형이라 귀가 아프지 않지만 마스크면이
보풀은 일어나지 않지만 미끌한느낌입니다 착용했을때모양은 나쁘지 않습니다 kf94라 믿고 사용하려구요"
3,"3번째 재구매인데 이번에는 재질이 이상합니다...더 뻣뻣해졌어요..끈도 귀가 아프구요
첫번째 구매시 좋아서 2번째 구매도 좋았는데 이번에는 재질이 바뀐듯 합니다"
3,항상 오래써도  귀가아프지 않아서  이 제품만  사용하는데  요즘엔  마스크  착용 시간이  길어져서인지  마스크 끈 때문에  귀가  아프네요  ㅠㅠ  그래도  착용감은  매우  좋아요
3,촉감이좀뻣뻣하긴해요
3,너무뻣뻣해요 불편함
3,코부분이 너무 뻣뻣해서 불편
3,굿 좋아요 나이스!!
3,살 때마다 조금씩 달라짐..이번건 여름에 절대 못씀..
3,보푸리가 많이 안생기는편이에요 전 저한테 커서 좋아요
3,남자들이 쓰기엔.작음
3,"배송이  빠르네요
싸이즈도  넉넉하고  만족합니나"
3,"빠른배송 감사합니다
수고하세요~~
자주이용할께요~~"
3,늘 구매해요 좋아요
3,배송이 참 빠르네요.
3,좋습니다마음에듭니다
3,좀 작네요.. 위아래 폭이 좁아요
3,가벼워서 좋아요 잘 쓸께요 대형인데 조금 작은 듯
3,여름에 숨쉬기좋다고해서 샀는데  그냥 보통kf94마스크에요. 겨울에써야할것같아요.
3,생각보다 얇은거 같은데요
3,얇아서 조아요 쓰기도 편하고요
3,"종이재질 느낌이라..생각보다 그래요. 그래도 배송은 빨라요,"
3,편하고좋아요 다쓰면 또살게요
3,가격대비 쓸만하네요 수고하세요
3,"다른제품에 비해 비교적 괜찮아요
다만 여름엔 숨쉬기 힘들고 더워요"
3,사이즈가 조금 커요
3,배송빠르고 물건 괜찮은것 같아요
3,핏이 그렇게 예쁘긴않은데 얇고 편하긴 해요!!
3,잘사용하고 있습니다.
3,작년에 써보고 좋아서 주문했는데 재질이 바꼈네요. 바스락거리고 살짝 비닐같은 느낌이에요  빳빳 해서 형유지는 잘 되네요 저한테는 커서 끈을 조금 묶었어요
3,처음 구매라 믿고 써 볼게요
3,두번째구매입니다.무난하게 쓰기 좋아요.얼굴 큰 남성분은 좀 작게 느껴질수도 있어요
3,계속 꾸준히 잘 사용했는데 재질이 바뀌면서 피부가 안 좋아졌습니다ㅜㅜ
3,전에 쓰더것보대 조금 불편해요 앞이 좁아요
3,줄이 끊어짐이 몇개되네여
3,100개구매하여 모두 사용하였습니다. 귀가 편하고 보풀도 없는게 장점입니다. 코지지대가 딱딱하고 마스크전체적으로 각이 잡혀 있어서 물마시러  턱밑으로 내릴 때는 다른제품보다 불편합니다. 가장 아쉬운점은 잠깐 사용해도 화장이 너무 많이 묻어나 식사 때 벗어놓을때마다 추접스러워 보입니다. 재구매는 살짝 망설여집니다.
3,얼굴에 잘 맞습니다. 좋아요
3,"2번째 구매입니다
괜찮아서 다시 구매합니다"
3,적당한품질적당한가격빠른배송
3,괜찮아여 괜찮아여 괜찮아여
3,"저렴한 가격에 후기가 좋아서 샀는데 저희 가족은 만족도가 높지않아요.
얇아서 여름에 잘 쓸 수 있을거라 기대했는데
마스크를 착용하면 피부에 너무 밀착이 되어 비닐이 붙어있는 느낌? 그런 기분이에요.  가족모두 표현이 그렇습니다. 여름이라 그런지 숨쉬기도 그렇게 편하지는 않아요.  그래서 찬바람 불면 쓰려고 넣어 두고 여름용 고가제품으로  구입했어요.
100장이나 샀는데 ...가을에는 착용감이 좋기를 바래요."
3,사은품은 계속 없어서 아쉽습니다
3,"예전에 썼던건데 좋아서 재구매 했어요!
얇아서 여름에 사용하기 좋아요"
3,"약간뻣뻣하지만 보플은 안생겨요
두께는 그닥 얇지않네요"
3,생각보다 귀아파요....
3,"상품평이 넘 좋아서 큰 기대를 했나봐요.
일단 착용감이 저에게는 불편하네요.
그래도 가격대비 착용할만 합니다.장시간 착용해도 귀는 아프지 않아요"
3,얇아서 여름용으로 사용하기 좋아요. KF 방역 마스크이기도 하네요.
3,"보풀이 안 일어나는 소재라 그런지 코팅된 종이 느낌이고 뻣뻣하네요 그래서인지 저는 코지지대도 쎈거같고 뭔가 좀 불편해요
숨쉬기도 감탄할만큼 좋은 건 아니고 보통정도입니다
극찬의 댓글이 많아서 저같이 느끼는 분도 있으시리라 참고하시라고 적습니다"
3,상자가 찌그러져서 왔어요
3,"좋아요
항상 쟁여 놓고 쓰는 마스크 입니다"
3,좋아요 얼굴에 잘밀착되고 호흡이 편해요
3,숨 쉬기는 편한데 코주변이 좀 따가워요
3,마스크 크고 편해뇨
3,생각보단 재질이 부직포같고 일반 대형이라기엔 조금 작아요..
3,부모님께서 좋다고하십니다.
3,크기라던지 색상 아주좋습니다
3,사용해보려고 주문합니다
3,잘 사용하고 있습니다..
3,"나쁘지않아요

굿ㅎ"
3,I평이 좋아서 사봤어요. 좋길바래요.
3,바스락거리고 얇은편. 후기 좋아 구매했는데 하루 종일 껴야하는 나한텐 불편함.
3,"늘 쟁여놓고 사용합니다. 막 개봉했을 때 약간 냄새가 나긴하는데, 그래도 좋습니다"
3,잘쓰겠습니다~~~~~~~~~~~~
3,"3번째구매인데 안에 재질도 바뀌고
작아졌어요~"
3,크고 편하기는 한데 화장품이 너무 많이 묻네용 흑
3,"얼굴에 땀이나니 마스크가 금새 젖어서 좀 보기싫네요ㅠㅠ 제가 얼굴에 땀이 많은편이거든요
그것 제외하면 두껍지도않아 괜찮아요!"
3,"클린앤영 알고 난 뒤론 흰색 검은색 번갈아가며 쭉 사용중이에요 흰색 50개 검은색 50개 이렇게 주문은 안되서 늘 아쉽지만. 이번엔 흰색으로 다시 주문했는데 왜 이렇게 까끌거리는지 이 앞에 썼던 검은색이 훨씬 부드럽고 소리도 안 나고 땀도 안 차요 새로 주문한 건 만질 때마다 바스락 소리도 나니까 신경도 쓰이고 확실히 부드러움이나 소리, 땀 차는게 달라요 리뉴얼이 된 건지 뭔지 암튼 이번에 너무 아쉬워서 계속 구매해야 하나 고민중이에요 ㅜㅜ"
3,같은상품을 재구매했는데 마스크가 두껍고 숭쉬기좀 불편한네요.안감이 비닐같은 느낌이네요.같은제품인데 보풀이 안생기게 제작을한건지 암튼 여름말고 겨울에 쓰려고 놔뒀네요
3,크기는 적당해요. 얼굴작은 남자까지~~그런데 눈밑 밀착부분의 테두리가 살짝 카끌까클 피부트러블 신경쓰이면 비추 신중하게 구매하세요 가격대비 괜찮아요
3,후기믿고 주문했어요
3,두번째 구매인데 첫 구매 때는 괜찮았는데 이번엔 포장이 엉망이네요. 급하게 포장했다는 느낌이 듭니다. 박스가 구겨진 채로 왔던데 다음부터는 이런 일 없었으면 좋겠습니다.
3,마스크는 이것만 쓰네요
3,가격대비 좋습니더ㆍ~~~~~~~%
3,써봐야 하는데 아직 전에 잇던 마스크 다 못써서 못써봄...
3,항상 애용~~~~~~~
3,"뻣뻣해서 여름에 쓰기좋을거같은데
개인취향에 따라 불편할수도있어요"
3,귀부분과 숨 쉬기도 편해요
3,"그동안 쓰던 제품이 이제 생산을 안 해서
또 다른 마스크를 사야하는데,
마스크는 직접 써보지 않으면 모르고,
후기 보고 비교하기도 번거롭고 해서
평이 좋은 걸로 사봤는데요,
저는 좀 아쉽네요.
대형이지만 크기는 좀 작은 편이고,
마스크 안쪽 마감재가 부직포? 같은 느낌인데
마스크 펼치고 만질 때마다
부스럭거리는 소리가 나요. ㅠ.ㅠ"
3,예전에 썼던거 편해서 다시시켰는데 예전과 달리 뭔가 종이소리?가 나네요...재질이 바뀐듯...샀으니 그냥 쓰긴합니다..
3,전에 쓰던 마스크하고 재질은 틀리지만 평이 좋아서 구매 했어요~ 배송 빠르네요..
3,대형이라 구매했는데 얼굴큰사람에게는 작아요..ㅜ 귀는 안아파서 그건좋아요
3,"아직 써보진
않았지만 평이 좋아 구매핮니다"
3,후기보고 샀는데 조금실망이네요 후기에는 귀가전혀 안아프고 편하다고 했었는데 그분들이 다거짗말을~ 후기는 솔직하게
3,잘받았습니다  잘받았습니다
3,"글쎄 얇아 kf90같지 않은 느낌..
그리고 귀가 아프네요"
3,밖에 포장이 살짝 뜯어져서 좀 그랬는데 안에 상자는 이상없얶어요.. 잘 쓰고 읶어요
3,보풀은 안생기는데 땀이 더 차는 것 같은 건 기분탓 일까요? 약간 바스락 거리는 재질이에요
3,얼굴에 잘 맞고 냄새 안나요
3,가격도 저렴하고 낱개포장되서 좋은데숨쉬는게 힘들어요.
3,완전한 대형은 아니네요 다른마스크보다 조금 작은편이예요ㅠㅠ
3,무난하고 사욤하기 괜찮네요
3,그냥그냥 비슷합니다 일단 가격이 .....
3,"불량품이 너무 많네요...
3개중에 1개는 끈이 다 끊겨있네요 ㅠㅠ"
3,"쓰건거라서 괜찮아요
배송도 빠르고요"
3,Kydiskskssjtsjsjtstjstkdtksykdkgdgkdymdykdykdkydykdkyfoy
3,적당히 괜찮아요 딱 이게 젤 좋아 이런 건 아니지만..
3,아직 사용하지 않아서 잘 모르겠어요.
3,가격대비 괜찮네요 좋아요
3,굳 좋습니다. 추천해요
3,"끈 얇아요 진짜 광고처럼 굵지않아요 진짜
끈 굵다고해서 샀는데 실망입니다

보풀은 진짜 없어요

얼굴 볼 부분 피부에 닿을때 까실까실합니다
너무 얇아요 

나머지는 다른 마스크랑 다 똑같습디다"
3,"여자 싸이즈에요ㅡ남자는  작아요
고풀안나고 귀도 안아파요"
3,"기존에 사용하는거랑 달라서 어색하네요.
마스크 안쪽이 뭔가 바스락하는 느낌이예요.
그리고 귀쪽이 좀 아픕니다ㅠㅠ"
3,편해서 자주 구매해서 사용하고 있어요
3,안감이 약간 바뀌었네요? 좀 코팅된? 뻣뻣한 느낌으로 바뀌어서 좀 아쉬워요 전에껀 부드럽고 좋았는데ㅠ
3,배송도빠르고 재구매했어요
3,살짝 피부와 겉돌아요.
3,"마스크 사이즈가 대형인데
좀더 컸으면  좋겠다라는 생각이 드네요~~
남편이 안쓴다고
제가 쓸려구요~"
3,처음에 화이트 대형사서 귀도 안아프고 좋아서  이번에 같은 대형으로 블랙 샀는데 사이즈가 다릅니다&hellip; 귀 아파요 재질도 다르고.. 다음부턴 화이트로 사야될듯
3,그냥 보통입니다. 얇아서 그런느낌인건지...
3,배송은 좀 느린편이네요
3,아직까진 트러블 없이 잘 사용하고 있어요
3,"그냥그래요
속이 코팅되어서 좋긴한데 뻣뻣해요"
3,매끌매끌 부드러워요
3,처음구매하는건데 성인 남성이 하기엔 좀 작네요
3,그렇저렇합니다. 버석버석 비닐 소리가 나요
3,항상 무난은 해요 잘쓸게요
3,원래 쓰던 마스크가 판매중단돼서 갈아탔는데 좀 작아요 ㅜㅜ 광대때문인가 그부분이 눌리네요
3,보통이예요. 가격은 저렴한 편입니다
3,아직 착용전이지만 가벼워 보이네요~그런데 사고나니 바로 1000원 할인 쿠폰 생겼네요ㅠ기분이 좀 그렇네요
3,dfdfdfdggg
3,"대형이라서 샀는데 기존 것보다 작은 거같아요
오래 쓰면 귀가 아프네요ㅠㅠ"
3,좋은것같아요 잘샀어요~
3,괜찮아요 또 구매할게요
3,매일 쓰는데 쓰기편합니다
3,리뷰가 좋아서 주문했는데 얇긴 하지만 사이즈가 좀 작아서 불편하네요~ 아쉽네요
3,"종이마스크를 쓰고 있는 느낌  
숨쉬기가 편하지 않음"
3,"하루종일쓰고있는거니 프리미엄주문했는데
전에쓰던 다른제품에비해 사이즈도작고 두께는얇은듯하나 숨쉬기는 왜 더불편한지.
리뷰보고구매했다 실망입니다"
3,"품질도 좋고 사용도 잘해서 재주문합니다..
근데 앞전에 주문한 마스크중에 끈이 없는 불량 1개 있었네요.."
3,두번쪄. 구매인데 사이즈가 저번이랑 다른거 같으며 재질이 다름.
3,원단이 사용하던거랑 달리 좀 뻣뻣한 종이 느낌이에요.
3,여름용 이라 시원 하고 다른 마스크 보다 통풍이 잘 되는거 같아요
3,빠른배송 감사합니다.
3,귀아픔 덜하고 편합니다
3,"늘 주문해서 꾸준히 사용중
아이들이 불편함을 말안하기에 계속 주문합니다"
3,전에는 안그랬는데 얼굴에 계속 솜같은게 붙어요. 너무 별로였어요. 저번에 주문할땐 너무 좋았는데. 이번엔 다른곳에서 주문해봤습니다.
3,조금 더 얇았으면 좋겠네요.
3,마스크가 가벼움은 있어서 좋지만~ 부드럽지 않고 뻣뻣한 느낌이 있습니다~~~
3,"너무 실망이에요
믿고 항상 이곳에서 재구매했는데 이번에는 사이즈가 작아져 얼굴에 선명하게 마스크 자극 생기고 여름인데 재질이 뻣뻣해서 통풍이 안돼 얼굴에 땀이 차요
여름인데 어찌하러고....
이건 셔울에 사용하고 다른곳에서 다시사야갰어요"
3,이런 재질인지 몰랐는데..
3,Coydoyd69d96dr96d69d70f70f69d60d6d6f69d69d69d69d96d
3,착용감이 좀 불편한 것 같아요
3,이전에 쓰던 마스크보다 좀 답답하네요
3,배송도 빠르고 제품 품질도 믿을만 합니다
3,얇아서 숨쉬기 편안해요..앏아서 94가 맞은까? 싶은생각
3,항상 이용하는 상품입니다.
3,피부에 닿는 면이 부드러워요...
3,94마스큰데 얇아서 여름에 쓰기 좋은 거 같아요~~
3,땀차고 얼굴에 트러블이 생겨요 재구매는 안 할랍니다 돈 만원 더 주고 원래 쓰던거 쓸랍니다 아까우니까 일단 다 쓰려구요
3,여름에는 너무 답답해요 밀착은 잘되지만 ㅜ
3,가성비가 아주 갑입니다
3,크기도 적당하고 잘사용하고 있어요
3,"저렴한 가격에 감사하네요
잘 쓰겠습니다."
3,"으음 제품은 괜찬습니다만
개인적인 차이로 저랑 조금 맞지 않아서 별3개입니다
전에 쓰던거보다 작아서 내렷다 다시 올려쓸때 접히네요 다시 피는것도 일이라 귀찬고요
그리고 전에 쓰던거보다 무겁고 답답합니다
이건 제 개인적인 기준입니다
참고만 하세요
저 얼굴 작은편입니다 근데 대형도 작은느낌입니다"
3,"잘쓰고있습니다~
귀안아파서 아주만족합니다~
그런데..제품출하전에 검수는하시는건가요?
끈없는 마스크가 벌써 5개째인데..
봉투째마스크 들고 출근했다가 뜯어보니 끈이없어 정말 곤란해졌네요..ㅜㅜ
한두번 끈없는건 그냥 넘어갔는데..
벌써 5개째입니다
앞으로 몇개더나올지 모르겠네요..
리뷰잘안남기는데 오늘 너무 당황스럽고 짜증나서 불만잔뜩 남깁니다."
