gender,birth,marriage_type,religion,income,code_job,code_region
2.0,1974.0,1.0,1.0,,422.0,3.0
2.0,1999.0,5.0,1.0,,442.0,3.0
2.0,1941.0,2.0,1.0,,,3.0
1.0,1972.0,1.0,2.0,433.0,312.0,3.0
2.0,1975.0,1.0,2.0,151.0,930.0,3.0
2.0,1999.0,5.0,2.0,,442.0,3.0
1.0,2003.0,0.0,2.0,,,3.0
2.0,1943.0,2.0,2.0,,,3.0
1.0,1943.0,1.0,2.0,27.0,999.0,3.0
2.0,1949.0,1.0,2.0,,,3.0
1.0,1968.0,1.0,1.0,379.0,930.0,3.0
2.0,1968.0,1.0,1.0,,,3.0
2.0,2001.0,0.0,1.0,,,3.0
2.0,2003.0,0.0,1.0,,,3.0
1.0,2009.0,0.0,1.0,,,3.0
2.0,1957.0,3.0,1.0,,952.0,3.0
2.0,1949.0,2.0,1.0,27.0,999.0,3.0
1.0,1955.0,1.0,2.0,,159.0,3.0
2.0,1954.0,1.0,2.0,,441.0,3.0
2.0,1925.0,2.0,2.0,,,3.0
1.0,1945.0,1.0,1.0,,,3.0
2.0,1951.0,1.0,1.0,,,3.0
2.0,1977.0,5.0,1.0,220.0,312.0,3.0
1.0,1974.0,1.0,1.0,333.0,854.0,3.0
2.0,1943.0,2.0,1.0,27.0,951.0,3.0
2.0,1977.0,1.0,1.0,190.0,247.0,3.0
1.0,2006.0,0.0,1.0,,,3.0
2.0,2011.0,0.0,1.0,,,3.0
1.0,1949.0,3.0,2.0,,875.0,3.0
2.0,1959.0,1.0,1.0,,821.0,3.0
1.0,1955.0,1.0,1.0,,821.0,3.0
1.0,1982.0,5.0,2.0,,,3.0
1.0,1986.0,5.0,2.0,160.0,821.0,3.0
2.0,1952.0,2.0,1.0,,,3.0
1.0,1981.0,5.0,1.0,,,3.0
2.0,1938.0,2.0,2.0,,,3.0
1.0,1936.0,1.0,1.0,27.0,941.0,3.0
2.0,1941.0,1.0,1.0,,,3.0
2.0,1957.0,2.0,2.0,,,3.0
1.0,1938.0,1.0,2.0,,,3.0
2.0,1942.0,1.0,1.0,,,3.0
1.0,1937.0,1.0,2.0,,611.0,3.0
2.0,1938.0,1.0,1.0,,611.0,3.0
2.0,1946.0,2.0,1.0,,611.0,3.0
1.0,1943.0,1.0,1.0,,611.0,3.0
2.0,1948.0,1.0,1.0,,611.0,3.0
1.0,1941.0,4.0,2.0,,611.0,3.0
1.0,1935.0,1.0,1.0,,,3.0
2.0,1940.0,1.0,1.0,,,3.0
1.0,1938.0,1.0,1.0,,,3.0
2.0,1944.0,1.0,1.0,,,3.0
2.0,1932.0,2.0,1.0,,,3.0
2.0,1959.0,3.0,1.0,,952.0,4.0
1.0,2007.0,0.0,2.0,,,4.0
1.0,1965.0,1.0,1.0,349.0,892.0,4.0
2.0,1968.0,1.0,1.0,190.0,799.0,4.0
2.0,1990.0,5.0,1.0,247.0,245.0,4.0
1.0,1995.0,5.0,1.0,,,4.0
2.0,1957.0,3.0,1.0,,429.0,4.0
2.0,1997.0,5.0,1.0,,,4.0
2.0,1934.0,2.0,2.0,,,4.0
1.0,1939.0,2.0,1.0,,,4.0
2.0,1969.0,3.0,2.0,,,4.0
2.0,1998.0,5.0,2.0,150.0,246.0,4.0
2.0,1955.0,2.0,1.0,,,4.0
1.0,1947.0,1.0,1.0,,,4.0
2.0,1954.0,1.0,1.0,,941.0,4.0
2.0,1907.0,2.0,1.0,,,4.0
1.0,1979.0,1.0,2.0,400.0,922.0,4.0
2.0,1979.0,1.0,2.0,,,4.0
1.0,2007.0,0.0,2.0,,,4.0
2.0,2013.0,0.0,2.0,,,4.0
1.0,1955.0,1.0,2.0,,422.0,4.0
2.0,1960.0,1.0,2.0,,,4.0
2.0,1985.0,5.0,2.0,,,4.0
2.0,1982.0,1.0,2.0,,,4.0
1.0,1981.0,1.0,2.0,301.0,855.0,4.0
1.0,1959.0,1.0,2.0,328.0,891.0,4.0
2.0,1961.0,1.0,2.0,,930.0,4.0
2.0,1984.0,1.0,2.0,292.0,285.0,1.0
1.0,1984.0,1.0,2.0,295.0,751.0,1.0
2.0,1968.0,2.0,1.0,306.0,941.0,4.0
2.0,2001.0,0.0,1.0,,,4.0
2.0,2001.0,0.0,1.0,,,4.0
2.0,1997.0,5.0,2.0,214.0,159.0,2.0
1.0,1939.0,1.0,2.0,,,4.0
2.0,1946.0,1.0,2.0,27.0,421.0,4.0
2.0,1967.0,3.0,1.0,260.0,247.0,4.0
2.0,1999.0,5.0,2.0,,,4.0
1.0,2001.0,0.0,2.0,,,4.0
2.0,1939.0,2.0,1.0,27.0,421.0,4.0
2.0,1935.0,2.0,2.0,,,4.0
1.0,1958.0,1.0,2.0,,274.0,4.0
2.0,1968.0,1.0,2.0,140.0,999.0,4.0
1.0,1989.0,5.0,2.0,80.0,999.0,4.0
2.0,1993.0,5.0,2.0,,,4.0
1.0,1962.0,1.0,1.0,,910.0,4.0
2.0,1963.0,1.0,1.0,,,4.0
2.0,1992.0,5.0,1.0,163.0,313.0,4.0
1.0,1993.0,5.0,1.0,,442.0,4.0
1.0,1936.0,2.0,2.0,,613.0,4.0
2.0,1948.0,2.0,2.0,,611.0,4.0
1.0,1953.0,1.0,2.0,165.0,141.0,4.0
2.0,1956.0,1.0,2.0,,,4.0
1.0,1963.0,1.0,2.0,636.0,311.0,4.0
2.0,1969.0,1.0,2.0,598.0,311.0,4.0
2.0,1997.0,5.0,2.0,,,4.0
1.0,1930.0,1.0,1.0,,,4.0
2.0,1931.0,1.0,1.0,,,4.0
1.0,1984.0,5.0,1.0,,,4.0
1.0,1956.0,3.0,1.0,100.0,873.0,4.0
2.0,1983.0,1.0,2.0,50.0,259.0,3.0
1.0,1979.0,1.0,2.0,737.0,231.0,3.0
2.0,2010.0,0.0,2.0,,,3.0
2.0,2014.0,0.0,2.0,,,3.0
2.0,1935.0,2.0,1.0,,,4.0
2.0,1952.0,2.0,2.0,,,4.0
1.0,1933.0,1.0,2.0,,,4.0
2.0,1939.0,1.0,2.0,,,4.0
1.0,1942.0,1.0,2.0,,,4.0
2.0,1946.0,1.0,2.0,,,4.0
1.0,1935.0,1.0,1.0,,,4.0
2.0,1940.0,1.0,1.0,,,4.0
1.0,1971.0,1.0,2.0,526.0,311.0,5.0
2.0,1973.0,1.0,2.0,,,5.0
2.0,2010.0,0.0,2.0,,,5.0
1.0,1967.0,1.0,1.0,,141.0,4.0
2.0,1971.0,1.0,1.0,,930.0,4.0
2.0,2003.0,0.0,1.0,,,4.0
1.0,1975.0,1.0,2.0,403.0,311.0,4.0
1.0,2006.0,0.0,2.0,,,4.0
2.0,1981.0,1.0,2.0,,,4.0
1.0,2007.0,0.0,2.0,,,4.0
1.0,1933.0,2.0,2.0,,,4.0
2.0,1958.0,2.0,1.0,65.0,421.0,4.0
1.0,1980.0,1.0,1.0,400.0,252.0,3.0
2.0,1981.0,1.0,1.0,,,3.0
1.0,2012.0,0.0,1.0,,,3.0
1.0,2016.0,0.0,1.0,,,3.0
2.0,1941.0,2.0,1.0,,,4.0
2.0,1933.0,2.0,1.0,,,4.0
1.0,1934.0,1.0,2.0,,,4.0
2.0,1937.0,1.0,2.0,,,4.0
2.0,1972.0,3.0,2.0,120.0,531.0,4.0
2.0,1998.0,5.0,2.0,,,4.0
2.0,1939.0,2.0,1.0,,,4.0
2.0,1933.0,2.0,1.0,,,4.0
1.0,1970.0,1.0,2.0,,231.0,4.0
2.0,1973.0,1.0,2.0,,,4.0
1.0,2003.0,0.0,2.0,,,4.0
1.0,2003.0,0.0,2.0,,,4.0
2.0,2009.0,0.0,2.0,,,4.0
1.0,1958.0,1.0,2.0,110.0,873.0,4.0
2.0,1964.0,1.0,2.0,178.0,442.0,4.0
1.0,1990.0,5.0,2.0,175.0,412.0,4.0
2.0,1993.0,5.0,2.0,,,4.0
2.0,1955.0,3.0,1.0,,952.0,4.0
1.0,1952.0,1.0,1.0,,,4.0
2.0,1953.0,1.0,1.0,,,4.0
1.0,1979.0,1.0,2.0,,441.0,4.0
2.0,1980.0,1.0,2.0,,441.0,4.0
2.0,2008.0,0.0,2.0,,,4.0
1.0,2013.0,0.0,2.0,,,4.0
2.0,2015.0,0.0,2.0,,,4.0
1.0,1945.0,1.0,1.0,128.0,941.0,4.0
2.0,1947.0,1.0,1.0,,,4.0
1.0,1945.0,2.0,2.0,103.0,873.0,4.0
1.0,1958.0,1.0,1.0,222.0,873.0,4.0
2.0,1961.0,1.0,1.0,,422.0,4.0
2.0,1992.0,5.0,1.0,,,4.0
1.0,1948.0,5.0,2.0,,,4.0
2.0,1933.0,2.0,1.0,,,4.0
1.0,1940.0,1.0,1.0,,,4.0
2.0,1942.0,1.0,1.0,,,4.0
1.0,1938.0,1.0,1.0,,,4.0
2.0,1941.0,1.0,1.0,,,4.0
1.0,1955.0,1.0,1.0,,442.0,4.0
2.0,1958.0,1.0,1.0,,441.0,4.0
1.0,1986.0,5.0,1.0,,,4.0
1.0,1992.0,5.0,2.0,170.0,283.0,1.0
2.0,1943.0,2.0,1.0,,,4.0
2.0,1935.0,2.0,1.0,,,3.0
1.0,1935.0,2.0,2.0,,,4.0
1.0,1936.0,1.0,1.0,,,4.0
2.0,1939.0,1.0,1.0,27.0,952.0,4.0
1.0,1967.0,1.0,1.0,258.0,873.0,4.0
2.0,1972.0,1.0,1.0,188.0,247.0,4.0
2.0,1999.0,5.0,1.0,,,4.0
2.0,1954.0,2.0,2.0,148.0,441.0,4.0
2.0,1984.0,3.0,2.0,,442.0,4.0
2.0,1986.0,1.0,2.0,,,4.0
1.0,1986.0,1.0,2.0,310.0,799.0,4.0
1.0,2016.0,0.0,2.0,,,4.0
1.0,1952.0,1.0,1.0,,,4.0
2.0,1961.0,1.0,1.0,80.0,922.0,4.0
1.0,1949.0,3.0,1.0,,,4.0
2.0,1949.0,2.0,1.0,27.0,952.0,4.0
2.0,1945.0,2.0,2.0,,,1.0
1.0,1932.0,1.0,1.0,27.0,941.0,4.0
2.0,1938.0,1.0,1.0,27.0,941.0,4.0
2.0,1940.0,2.0,1.0,,,4.0
1.0,1947.0,1.0,2.0,,,4.0
2.0,1953.0,1.0,2.0,,,4.0
1.0,1956.0,5.0,1.0,,,4.0
1.0,1969.0,3.0,1.0,,999.0,4.0
1.0,2003.0,0.0,2.0,,,4.0
2.0,1935.0,2.0,1.0,,,4.0
2.0,1981.0,1.0,2.0,182.0,285.0,4.0
1.0,1980.0,1.0,2.0,,,4.0
1.0,2007.0,0.0,2.0,,,4.0
2.0,2010.0,0.0,2.0,,,4.0
1.0,1974.0,1.0,2.0,,,4.0
2.0,1977.0,1.0,2.0,297.0,330.0,4.0
2.0,2008.0,0.0,2.0,,,4.0
1.0,1951.0,1.0,2.0,,873.0,4.0
2.0,1956.0,1.0,2.0,,,4.0
1.0,1986.0,5.0,2.0,,,4.0
2.0,1982.0,5.0,2.0,236.0,247.0,4.0
1.0,1966.0,1.0,2.0,315.0,922.0,4.0
2.0,1972.0,1.0,2.0,,521.0,4.0
1.0,1995.0,5.0,2.0,,,4.0
1.0,1953.0,1.0,1.0,,,4.0
2.0,1954.0,1.0,1.0,,,4.0
2.0,1980.0,5.0,1.0,217.0,223.0,4.0
2.0,1983.0,5.0,1.0,,,4.0
1.0,1936.0,1.0,2.0,,,4.0
2.0,1941.0,1.0,2.0,,,4.0
1.0,1972.0,5.0,2.0,,,4.0
2.0,1969.0,1.0,1.0,,941.0,4.0
2.0,1998.0,5.0,1.0,,,4.0
2.0,1999.0,5.0,1.0,,,4.0
1.0,1968.0,1.0,1.0,,941.0,4.0
1.0,1965.0,1.0,2.0,,441.0,4.0
2.0,1966.0,1.0,2.0,,521.0,4.0
2.0,1992.0,5.0,2.0,,,4.0
1.0,1989.0,5.0,2.0,210.0,930.0,5.0
1.0,1968.0,1.0,2.0,,782.0,4.0
2.0,1968.0,1.0,2.0,160.0,952.0,4.0
1.0,1941.0,1.0,1.0,,422.0,4.0
2.0,1945.0,1.0,1.0,,,4.0
1.0,1946.0,1.0,2.0,,,4.0
2.0,1950.0,1.0,2.0,,,4.0
1.0,1971.0,5.0,2.0,510.0,771.0,4.0
1.0,1973.0,1.0,2.0,358.0,312.0,4.0
2.0,1982.0,1.0,2.0,,,4.0
1.0,2011.0,0.0,2.0,,,4.0
2.0,2013.0,0.0,2.0,,,4.0
2.0,1930.0,2.0,2.0,,,4.0
2.0,1933.0,2.0,1.0,94.0,953.0,4.0
1.0,1972.0,5.0,2.0,249.0,761.0,4.0
1.0,1944.0,1.0,2.0,,,4.0
2.0,1954.0,1.0,2.0,,,4.0
1.0,1953.0,1.0,1.0,,,4.0
2.0,1947.0,1.0,1.0,,,4.0
2.0,1981.0,5.0,1.0,,254.0,4.0
1.0,1954.0,1.0,1.0,,,4.0
2.0,1960.0,1.0,1.0,,,4.0
2.0,1987.0,5.0,2.0,82.0,259.0,4.0
1.0,1967.0,1.0,2.0,,783.0,4.0
2.0,1969.0,1.0,2.0,,,4.0
2.0,1998.0,5.0,2.0,,,4.0
1.0,2004.0,0.0,2.0,,,4.0
1.0,1960.0,3.0,2.0,217.0,942.0,4.0
1.0,1987.0,5.0,2.0,101.0,942.0,4.0
1.0,1990.0,5.0,2.0,177.0,521.0,4.0
2.0,1939.0,2.0,2.0,27.0,999.0,4.0
1.0,1961.0,1.0,1.0,240.0,873.0,2.0
2.0,1967.0,1.0,1.0,173.0,441.0,2.0
1.0,1993.0,5.0,1.0,138.0,431.0,2.0
1.0,1956.0,1.0,2.0,,611.0,4.0
2.0,1956.0,1.0,1.0,,611.0,4.0
2.0,1991.0,5.0,2.0,481.0,320.0,1.0
1.0,1966.0,5.0,1.0,,921.0,4.0
2.0,1939.0,2.0,1.0,,,4.0
2.0,1929.0,2.0,1.0,,,4.0
1.0,1943.0,2.0,1.0,,,4.0
2.0,1975.0,5.0,1.0,205.0,311.0,1.0
1.0,1955.0,4.0,1.0,,612.0,4.0
2.0,1984.0,1.0,1.0,,,4.0
1.0,1981.0,1.0,1.0,,441.0,4.0
2.0,2014.0,0.0,1.0,,,4.0
1.0,2016.0,0.0,1.0,,,4.0
2.0,1955.0,4.0,1.0,250.0,510.0,4.0
1.0,1993.0,5.0,2.0,,,4.0
1.0,1957.0,1.0,1.0,120.0,992.0,4.0
2.0,1962.0,1.0,1.0,,,4.0
1.0,1948.0,1.0,1.0,,,4.0
2.0,1952.0,1.0,1.0,,,4.0
1.0,1942.0,1.0,2.0,,,4.0
2.0,1933.0,1.0,2.0,,,4.0
1.0,1960.0,1.0,2.0,179.0,941.0,4.0
2.0,1969.0,1.0,2.0,,,4.0
1.0,1962.0,1.0,2.0,,899.0,4.0
2.0,1966.0,1.0,1.0,,521.0,4.0
1.0,1990.0,5.0,2.0,343.0,441.0,4.0
1.0,1972.0,1.0,2.0,,753.0,4.0
2.0,1973.0,1.0,1.0,,,4.0
2.0,2003.0,0.0,2.0,,,4.0
2.0,2005.0,0.0,1.0,,,4.0
2.0,2007.0,0.0,1.0,,,4.0
2.0,2008.0,0.0,1.0,,,4.0
2.0,2011.0,0.0,1.0,,,4.0
1.0,1955.0,5.0,2.0,54.0,941.0,4.0
1.0,1954.0,1.0,1.0,,,4.0
2.0,1948.0,1.0,1.0,,,4.0
1.0,1943.0,1.0,1.0,,,4.0
2.0,1950.0,1.0,1.0,,,4.0
1.0,1999.0,5.0,2.0,,,4.0
1.0,1945.0,1.0,2.0,15.0,941.0,4.0
2.0,1941.0,1.0,1.0,,,4.0
1.0,1949.0,1.0,2.0,,611.0,4.0
2.0,1953.0,1.0,2.0,,,4.0
1.0,1978.0,5.0,2.0,288.0,239.0,4.0
2.0,1921.0,2.0,2.0,,,4.0
1.0,1969.0,3.0,2.0,,611.0,4.0
2.0,2003.0,0.0,2.0,,,4.0
1.0,1967.0,5.0,1.0,,,2.0
1.0,1947.0,1.0,2.0,,,4.0
2.0,1955.0,1.0,2.0,,,4.0
1.0,1937.0,1.0,1.0,,,4.0
2.0,1939.0,1.0,1.0,,,4.0
1.0,1970.0,1.0,1.0,199.0,330.0,4.0
2.0,1973.0,1.0,1.0,,951.0,4.0
2.0,2001.0,0.0,1.0,,,4.0
2.0,2008.0,0.0,1.0,,,4.0
1.0,1976.0,1.0,1.0,371.0,312.0,4.0
2.0,1977.0,1.0,2.0,,521.0,4.0
2.0,2004.0,0.0,2.0,,,4.0
2.0,2007.0,0.0,2.0,,,4.0
1.0,2009.0,0.0,2.0,,,4.0
1.0,1940.0,1.0,1.0,,,4.0
2.0,1956.0,1.0,1.0,108.0,951.0,4.0
2.0,1984.0,1.0,2.0,266.0,311.0,4.0
1.0,1981.0,1.0,2.0,280.0,311.0,4.0
1.0,2016.0,0.0,2.0,,,4.0
1.0,1963.0,1.0,1.0,527.0,312.0,4.0
2.0,1966.0,1.0,1.0,,,4.0
1.0,1989.0,5.0,1.0,,,4.0
2.0,1991.0,5.0,1.0,292.0,521.0,4.0
2.0,1952.0,1.0,1.0,20.0,952.0,4.0
1.0,1946.0,1.0,1.0,120.0,873.0,4.0
2.0,1935.0,2.0,1.0,,,3.0
1.0,1937.0,1.0,2.0,,,4.0
2.0,1940.0,1.0,1.0,,,4.0
2.0,1935.0,3.0,1.0,,,4.0
2.0,1952.0,2.0,1.0,51.0,421.0,4.0
1.0,1976.0,5.0,1.0,,,4.0
2.0,1946.0,1.0,1.0,,,4.0
1.0,1943.0,1.0,1.0,,,4.0
2.0,1963.0,1.0,1.0,,,4.0
1.0,1996.0,5.0,1.0,,,4.0
1.0,1962.0,1.0,1.0,1150.0,121.0,4.0
2.0,1989.0,5.0,2.0,,,1.0
1.0,1949.0,1.0,2.0,,,4.0
2.0,1956.0,1.0,1.0,252.0,521.0,4.0
2.0,1983.0,1.0,1.0,356.0,252.0,4.0
1.0,1976.0,1.0,2.0,,873.0,4.0
1.0,2012.0,0.0,2.0,,,4.0
2.0,2014.0,0.0,2.0,,,4.0
2.0,1981.0,1.0,1.0,,,4.0
1.0,1981.0,1.0,1.0,,841.0,4.0
1.0,2011.0,0.0,1.0,,,4.0
2.0,2013.0,0.0,1.0,,,4.0
2.0,1959.0,2.0,1.0,,,4.0
2.0,1964.0,2.0,1.0,216.0,314.0,4.0
1.0,1988.0,5.0,2.0,230.0,236.0,4.0
1.0,1989.0,5.0,2.0,260.0,313.0,4.0
1.0,1939.0,1.0,1.0,,,4.0
2.0,1943.0,1.0,1.0,,,4.0
1.0,1942.0,1.0,1.0,27.0,429.0,4.0
2.0,1943.0,1.0,1.0,,,4.0
2.0,1940.0,2.0,1.0,,,4.0
2.0,1951.0,1.0,2.0,,722.0,4.0
1.0,1945.0,1.0,2.0,,,4.0
1.0,1979.0,5.0,2.0,1250.0,241.0,4.0
1.0,1940.0,1.0,1.0,,,4.0
2.0,1945.0,1.0,1.0,,,4.0
1.0,1931.0,1.0,1.0,,,4.0
2.0,1933.0,1.0,1.0,,,4.0
1.0,1942.0,1.0,1.0,,,4.0
2.0,1942.0,1.0,1.0,,,4.0
1.0,1948.0,1.0,1.0,,,4.0
2.0,1950.0,1.0,1.0,,,4.0
1.0,1981.0,5.0,1.0,,,4.0
1.0,1930.0,1.0,1.0,,,4.0
2.0,1938.0,1.0,1.0,,,4.0
2.0,1962.0,3.0,2.0,120.0,521.0,2.0
1.0,1988.0,5.0,2.0,184.0,521.0,2.0
1.0,1989.0,5.0,2.0,269.0,510.0,2.0
2.0,1936.0,2.0,2.0,,,4.0
1.0,1944.0,1.0,2.0,,,4.0
2.0,1951.0,1.0,2.0,,441.0,4.0
1.0,1942.0,1.0,2.0,,,4.0
2.0,1947.0,1.0,2.0,,,4.0
2.0,1951.0,1.0,2.0,,,4.0
1.0,1948.0,1.0,2.0,,,4.0
2.0,1937.0,2.0,1.0,,,4.0
1.0,1965.0,1.0,1.0,,,4.0
2.0,1968.0,1.0,1.0,,,4.0
1.0,1998.0,5.0,1.0,,,4.0
1.0,1967.0,5.0,2.0,44.0,314.0,4.0
2.0,1960.0,3.0,2.0,,,4.0
1.0,1943.0,3.0,1.0,,,4.0
1.0,1933.0,2.0,2.0,,,3.0
1.0,1954.0,5.0,2.0,,,3.0
1.0,1940.0,1.0,1.0,,,4.0
2.0,1944.0,1.0,1.0,,,4.0
1.0,1936.0,1.0,1.0,,,4.0
2.0,1942.0,1.0,1.0,,,4.0
2.0,1956.0,2.0,2.0,,,4.0
1.0,1951.0,1.0,2.0,,,4.0
2.0,1962.0,1.0,2.0,113.0,941.0,4.0
1.0,1961.0,1.0,2.0,,,4.0
2.0,1965.0,1.0,1.0,,,4.0
1.0,1963.0,1.0,1.0,,,4.0
2.0,1989.0,1.0,2.0,,,4.0
2.0,1958.0,1.0,2.0,,952.0,4.0
1.0,1959.0,1.0,2.0,,,4.0
2.0,1993.0,5.0,2.0,,,4.0
2.0,1978.0,5.0,1.0,,,4.0
2.0,1977.0,1.0,1.0,,,4.0
1.0,2005.0,0.0,1.0,,,4.0
1.0,1957.0,1.0,1.0,200.0,784.0,4.0
2.0,1961.0,1.0,1.0,,611.0,4.0
2.0,1944.0,2.0,1.0,,,4.0
2.0,1940.0,2.0,1.0,,,4.0
2.0,1939.0,3.0,1.0,27.0,941.0,4.0
1.0,1937.0,1.0,2.0,,,4.0
2.0,1943.0,1.0,1.0,,,4.0
1.0,1943.0,1.0,1.0,,,4.0
2.0,1951.0,1.0,1.0,,,4.0
2.0,1935.0,2.0,1.0,,,4.0
1.0,1944.0,1.0,1.0,,611.0,4.0
2.0,1955.0,1.0,1.0,,611.0,4.0
1.0,1937.0,1.0,1.0,,,4.0
2.0,1937.0,1.0,1.0,,,4.0
1.0,1951.0,1.0,1.0,,,4.0
2.0,1961.0,1.0,1.0,,,4.0
1.0,1948.0,1.0,1.0,,611.0,4.0
2.0,1949.0,1.0,1.0,,611.0,4.0
1.0,1979.0,1.0,1.0,645.0,772.0,3.0
2.0,1983.0,1.0,1.0,,,3.0
1.0,2016.0,0.0,1.0,,,3.0
1.0,1939.0,1.0,1.0,,611.0,4.0
2.0,1942.0,1.0,1.0,,,4.0
2.0,1935.0,2.0,1.0,,,4.0
1.0,1959.0,1.0,1.0,,235.0,4.0
2.0,1964.0,1.0,1.0,,441.0,4.0
1.0,1972.0,1.0,2.0,,,4.0
2.0,1990.0,1.0,2.0,118.0,930.0,4.0
2.0,2011.0,0.0,2.0,,,4.0
2.0,1986.0,1.0,1.0,,,4.0
1.0,1984.0,1.0,2.0,376.0,854.0,4.0
2.0,1943.0,2.0,1.0,,,4.0
1.0,1970.0,4.0,1.0,362.0,873.0,4.0
2.0,1978.0,5.0,1.0,,,4.0
1.0,2009.0,0.0,1.0,,,4.0
1.0,1963.0,1.0,2.0,205.0,532.0,4.0
2.0,1970.0,1.0,2.0,,,4.0
1.0,1996.0,5.0,2.0,,,4.0
1.0,1960.0,1.0,1.0,312.0,855.0,4.0
1.0,1991.0,5.0,1.0,160.0,855.0,4.0
2.0,1977.0,1.0,1.0,,,4.0
1.0,2007.0,0.0,1.0,,,4.0
2.0,1938.0,2.0,1.0,,,2.0
1.0,1967.0,1.0,1.0,704.0,1002.0,2.0
2.0,1965.0,1.0,1.0,,,2.0
2.0,1993.0,5.0,1.0,185.0,245.0,2.0
1.0,1999.0,5.0,1.0,,,2.0
1.0,1937.0,1.0,1.0,,,4.0
2.0,1943.0,1.0,1.0,,611.0,4.0
1.0,1968.0,1.0,1.0,763.0,312.0,4.0
2.0,1969.0,1.0,1.0,200.0,254.0,4.0
1.0,1997.0,5.0,1.0,,,4.0
2.0,2002.0,0.0,1.0,,,4.0
1.0,1961.0,1.0,1.0,,822.0,4.0
2.0,1965.0,1.0,1.0,,,4.0
1.0,1993.0,5.0,2.0,325.0,312.0,1.0
1.0,1964.0,1.0,1.0,,521.0,4.0
2.0,1967.0,1.0,1.0,214.0,521.0,4.0
2.0,1991.0,5.0,1.0,292.0,243.0,4.0
1.0,1996.0,5.0,1.0,,,4.0
1.0,1967.0,1.0,2.0,1700.0,132.0,4.0
2.0,1967.0,1.0,2.0,,,4.0
1.0,1993.0,5.0,2.0,,,4.0
1.0,1997.0,5.0,2.0,,,4.0
2.0,1935.0,2.0,2.0,,,4.0
2.0,1949.0,2.0,1.0,,,4.0
2.0,1971.0,5.0,1.0,,,4.0
2.0,1951.0,2.0,1.0,30.0,521.0,4.0
1.0,1977.0,1.0,2.0,227.0,521.0,4.0
2.0,1978.0,1.0,2.0,198.0,521.0,4.0
2.0,2003.0,0.0,2.0,,,4.0
2.0,2009.0,0.0,2.0,,,4.0
2.0,1939.0,3.0,1.0,,,4.0
1.0,1965.0,5.0,1.0,,,4.0
1.0,1959.0,1.0,1.0,,873.0,4.0
2.0,1961.0,1.0,1.0,,441.0,4.0
2.0,1986.0,5.0,1.0,245.0,313.0,4.0
1.0,1987.0,1.0,2.0,423.0,313.0,4.0
2.0,1992.0,1.0,2.0,237.0,247.0,4.0
1.0,1963.0,1.0,2.0,647.0,239.0,4.0
2.0,1968.0,1.0,1.0,,,4.0
1.0,1993.0,5.0,1.0,60.0,442.0,4.0
1.0,1995.0,5.0,1.0,,,4.0
1.0,1971.0,1.0,2.0,,873.0,4.0
2.0,1971.0,1.0,2.0,,930.0,4.0
2.0,1996.0,5.0,2.0,156.0,521.0,4.0
2.0,2000.0,5.0,2.0,,,4.0
2.0,1947.0,2.0,1.0,,,4.0
2.0,2011.0,0.0,2.0,,,4.0
1.0,1955.0,1.0,1.0,,532.0,4.0
2.0,1960.0,1.0,1.0,,532.0,4.0
2.0,1980.0,1.0,1.0,182.0,313.0,4.0
1.0,1974.0,1.0,1.0,441.0,312.0,4.0
2.0,2009.0,0.0,2.0,,,4.0
2.0,2014.0,0.0,2.0,,,4.0
2.0,1983.0,1.0,1.0,,,4.0
1.0,1979.0,1.0,1.0,312.0,922.0,4.0
2.0,2015.0,0.0,1.0,,,4.0
1.0,1927.0,6.0,1.0,,,4.0
2.0,1936.0,2.0,1.0,,,4.0
2.0,1967.0,3.0,1.0,,521.0,4.0
2.0,1995.0,5.0,2.0,164.0,399.0,4.0
1.0,1949.0,1.0,2.0,,611.0,4.0
2.0,1952.0,1.0,1.0,,611.0,4.0
1.0,1997.0,5.0,2.0,,,4.0
2.0,1981.0,1.0,2.0,,,3.0
1.0,1980.0,1.0,2.0,250.0,312.0,3.0
1.0,2014.0,0.0,2.0,,,3.0
2.0,1962.0,3.0,1.0,,,4.0
2.0,1988.0,5.0,1.0,,,4.0
2.0,1995.0,5.0,1.0,,,4.0
2.0,2004.0,0.0,2.0,,,4.0
1.0,2015.0,0.0,2.0,,,4.0
2.0,1961.0,2.0,1.0,227.0,441.0,4.0
2.0,1989.0,5.0,1.0,,,4.0
1.0,1991.0,5.0,1.0,,,4.0
2.0,1986.0,1.0,2.0,,,4.0
1.0,1985.0,1.0,2.0,230.0,521.0,4.0
2.0,2017.0,0.0,2.0,,,4.0
2.0,1935.0,2.0,1.0,27.0,429.0,4.0
2.0,1937.0,2.0,1.0,,,4.0
1.0,1943.0,1.0,2.0,,,4.0
2.0,1949.0,1.0,2.0,27.0,941.0,4.0
1.0,1976.0,5.0,2.0,269.0,930.0,4.0
1.0,1959.0,1.0,2.0,495.0,510.0,4.0
2.0,1964.0,1.0,2.0,,,4.0
1.0,1973.0,1.0,1.0,295.0,741.0,4.0
2.0,1993.0,1.0,1.0,,,4.0
1.0,2015.0,0.0,2.0,,,4.0
2.0,1931.0,2.0,1.0,,,4.0
1.0,1982.0,1.0,1.0,465.0,312.0,4.0
2.0,1982.0,1.0,1.0,60.0,259.0,4.0
2.0,2010.0,0.0,1.0,,,4.0
1.0,2011.0,0.0,1.0,,,4.0
2.0,2014.0,0.0,1.0,,,4.0
1.0,1960.0,1.0,2.0,,,4.0
